Timestamp,Value
1777268947.5991442,-170
1777268947.5992162,-195
1777268947.599286,-216
1777268947.601679,-225
1777268947.6018426,-231
1777268947.6019213,-231
1777268947.6019926,-226
1777268947.6020622,-219
1777268947.6043484,-207
1777268947.6044803,-181
1777268947.604554,-166
1777268947.6046252,-129
1777268947.6046872,-90
1777268947.6047535,-60
1777268947.607161,-34
1777268947.607263,-4
1777268947.607321,18
1777268947.607372,37
1777268947.6074216,66
1777268947.607473,93
1777268947.6075323,123
1777268947.6075916,164
1777268947.609881,167
1777268947.6099849,186
1777268947.6100507,206
1777268947.6101134,221
1777268947.6101747,226
1777268947.610235,229
1777268947.612573,229
1777268947.612721,226
1777268947.6127815,220
1777268947.6128843,215
1777268947.612947,203
1777268947.6130064,186
1777268947.6152673,166
1777268947.6154258,146
1777268947.6154919,104
1777268947.6155467,75
1777268947.6155987,52
1777268947.6157131,30
1777268947.615755,8
1777268947.615807,-9
1777268947.6180067,-30
1777268947.618099,-60
1777268947.6181617,-91
1777268947.618232,-135
1777268947.6183016,-160
1777268947.6183844,-181
1777268947.620756,-205
1777268947.6208587,-223
1777268947.620929,-229
1777268947.6210015,-231
1777268947.62107,-230
1777268947.6234636,-223
1777268947.6236193,-215
1777268947.623692,-199
1777268947.6237617,-179
1777268947.6238317,-151
1777268947.6261253,-109
1777268947.6263146,-64
1777268947.6264007,-46
1777268947.6264622,-17
1777268947.626514,11
1777268947.626572,30
1777268947.626624,57
1777268947.6266751,83
1777268947.6289473,110
1777268947.6290586,159
1777268947.6291249,164
1777268947.629253,180
1777268947.629317,201
1777268947.6293783,217
1777268947.631606,224
1777268947.6317172,229
1777268947.6317806,229
1777268947.6318438,228
1777268947.6319044,224
1777268947.6319702,217
1777268947.634278,207
1777268947.6346135,195
1777268947.6347868,172
1777268947.6349242,147
1777268947.6350634,114
1777268947.6351767,83
1777268947.6352913,59
1777268947.6369717,38
1777268947.6371448,25
1777268947.6372025,-7
1777268947.6372654,-28
1777268947.6373272,-58
1777268947.6373894,-90
1777268947.63746,-131
1777268947.6397512,-160
1777268947.6398568,-179
1777268947.639929,-204
1777268947.6400023,-222
1777268947.6400764,-227
1777268947.6424475,-230
1777268947.642553,-231
1777268947.6426396,-224
1777268947.6427164,-214
1777268947.642786,-200
1777268947.6428547,-180
1777268947.6453583,-153
1777268947.6454742,-111
1777268947.6455383,-77
1777268947.6456,-47
1777268947.6456678,-17
1777268947.6457176,10
1777268947.6479397,30
1777268947.6480737,55
1777268947.6481304,82
1777268947.6481907,107
1777268947.6482503,156
1777268947.6483762,161
1777268947.6484365,179
1777268947.6506543,200
1777268947.6508029,216
1777268947.6508684,224
1777268947.6509295,230
1777268947.6509888,229
1777268947.651048,229
1777268947.653371,225
1777268947.6534588,218
1777268947.6535244,208
1777268947.6535861,192
1777268947.653649,173
1777268947.6537116,148
1777268947.6537797,115
1777268947.656139,85
1777268947.656222,61
1777268947.6563146,40
1777268947.6564658,16
1777268947.6565301,-5
1777268947.6566026,-25
1777268947.6566687,-56
1777268947.6588287,-89
1777268947.6589494,-128
1777268947.659023,-161
1777268947.6591,-178
1777268947.6591725,-203
1777268947.6615398,-222
1777268947.661646,-223
1777268947.6617243,-230
1777268947.6617987,-231
1777268947.6618683,-225
1777268947.6619406,-215
1777268947.6643822,-201
1777268947.6645172,-182
1777268947.66459,-154
1777268947.664659,-113
1777268947.6648476,-79
1777268947.6670108,-50
1777268947.6671503,-11
1777268947.6672056,6
1777268947.6673143,24
1777268947.6673849,43
1777268947.6674786,73
1777268947.6675384,99
1777268947.6676137,134
1777268947.6696982,164
1777268947.6698065,170
1777268947.6698782,190
1777268947.669952,209
1777268947.6700616,222
1777268947.6701348,227
1777268947.6724722,228
1777268947.6726058,237
1777268947.6726718,227
1777268947.6727326,219
1777268947.6728384,213
1777268947.6729114,200
1777268947.6729765,182
1777268947.6752763,162
1777268947.67537,133
1777268947.6754253,95
1777268947.6754775,76
1777268947.6755295,51
1777268947.6755824,30
1777268947.6756246,8
1777268947.675676,-9
1777268947.6779573,-30
1777268947.678051,-60
1777268947.6781194,-92
1777268947.6782312,-135
1777268947.678306,-159
1777268947.6806366,-182
1777268947.6807737,-195
1777268947.6808484,-223
1777268947.680917,-230
1777268947.6809866,-230
1777268947.6810644,-230
1777268947.6834762,-223
1777268947.6836407,-214
1777268947.68372,-200
1777268947.6837993,-178
1777268947.6838715,-151
1777268947.6860516,-109
1777268947.6861641,-74
1777268947.6862638,-45
1777268947.6863306,-16
1777268947.6864336,11
1777268947.686488,30
1777268947.686538,56
1777268947.688812,84
1777268947.6889334,110
1777268947.6890361,157
1777268947.6891,163
1777268947.6891634,180
1777268947.6892276,200
1777268947.6892972,216
1777268947.6916509,224
1777268947.6918302,229
1777268947.691969,229
1777268947.69216,228
1777268947.6922998,224
1777268947.6924224,216
1777268947.694345,206
1777268947.6945522,191
1777268947.6946418,171
1777268947.6947079,145
1777268947.6947694,113
1777268947.6948223,82
1777268947.6948736,59
1777268947.6970236,38
1777268947.6971147,15
1777268947.6971698,-7
1777268947.697233,-28
1777268947.6972938,-58
1777268947.6973562,-91
1777268947.697432,-132
1777268947.6996927,-160
1777268947.6998103,-180
1777268947.699887,-204
1777268947.699962,-222
1777268947.700031,-229
1777268947.702447,-230
1777268947.7025995,-230
1777268947.7026758,-224
1777268947.7027454,-215
1777268947.7028162,-201
1777268947.7051766,-180
1777268947.7052782,-152
1777268947.7053857,-112
1777268947.7054505,-76
1777268947.7055113,-47
1777268947.7055712,-19
1777268947.705613,9
1777268947.7077434,25
1777268947.7078323,46
1777268947.7078855,74
1777268947.707946,102
1777268947.7080052,147
1777268947.7080646,161
1777268947.7081244,175
1777268947.710581,195
1777268947.7106912,214
1777268947.7107978,222
1777268947.7108653,229
1777268947.7109265,229
1777268947.7109907,230
1777268947.7132654,226
1777268947.713439,218
1777268947.7135904,208
1777268947.713769,195
1777268947.713851,178
1777268947.7139118,156
1777268947.7160356,123
1777268947.7161605,96
1777268947.7162151,67
1777268947.7162688,45
1777268947.7163212,22
1777268947.7163634,0
1777268947.7164235,-16
1777268947.7164829,-40
1777268947.7187164,-74
1777268947.7188091,-108
1777268947.7188787,-161
1777268947.7189472,-170
1777268947.719015,-195
1777268947.7213738,-217
1777268947.721696,-217
1777268947.7218792,-230
1777268947.7220438,-232
1777268947.7221925,-226
1777268947.7223372,-218
1777268947.7245617,-207
1777268947.724774,-188
1777268947.724937,-166
1777268947.725108,-128
1777268947.7252388,-89
1777268947.7268605,-60
1777268947.726977,-33
1777268947.7270339,-4
1777268947.7270856,18
1777268947.7271585,37
1777268947.727208,65
1777268947.7272973,93
1777268947.7273598,125
1777268947.7296243,164
1777268947.7298677,165
1777268947.7300532,186
1777268947.7302282,205
1777268947.7303073,220
1777268947.730414,226
1777268947.7323756,229
1777268947.7325597,232
1777268947.7326906,227
1777268947.7328126,220
1777268947.732989,214
1777268947.7330906,203
1777268947.7331545,185
1777268947.735019,166
1777268947.7352052,139
1777268947.7353818,104
1777268947.7355328,76
1777268947.735638,52
1777268947.73574,30
1777268947.7358212,8
1777268947.7377884,-9
1777268947.7379003,-30
1777268947.7379644,-59
1777268947.73806,-92
1777268947.7381947,-135
1777268947.7382653,-160
1777268947.7404292,-181
1777268947.7405307,-205
1777268947.740604,-223
1777268947.7406757,-228
1777268947.7407846,-230
1777268947.743099,-230
1777268947.7432506,-217
1777268947.7433603,-215
1777268947.7434313,-200
1777268947.7435317,-180
1777268947.7436078,-150
1777268947.7459009,-109
1777268947.746013,-75
1777268947.746076,-46
1777268947.7461364,-18
1777268947.7461925,10
1777268947.7462428,29
1777268947.7462935,56
1777268947.7487,83
1777268947.7488906,114
1777268947.749008,159
1777268947.7490718,162
1777268947.7491455,181
1777268947.7492082,201
1777268947.7512808,217
1777268947.7513967,224
1777268947.751463,228
1777268947.7515235,230
1777268947.7515829,228
1777268947.7516434,224
1777268947.7517033,217
1777268947.7539804,207
1777268947.754078,191
1777268947.7541397,171
1777268947.754199,147
1777268947.7542584,112
1777268947.7543497,83
1777268947.7567956,58
1777268947.7570357,44
1777268947.7571533,15
1777268947.757267,-7
1777268947.7575185,-28
1777268947.7576168,-57
1777268947.7576983,-89
1777268947.7594643,-131
1777268947.7595723,-159
1777268947.7596443,-179
1777268947.7597156,-205
1777268947.7597852,-224
1777268947.759854,-228
1777268947.7622292,-230
1777268947.762335,-230
1777268947.7624078,-223
1777268947.7624788,-215
1777268947.7625551,-200
1777268947.7649162,-180
1777268947.765049,-153
1777268947.7651246,-111
1777268947.7651865,-77
1777268947.7653074,-48
1777268947.7654011,-19
1777268947.7675984,9
1777268947.7676845,25
1777268947.7677388,46
1777268947.7677896,74
1777268947.7678492,103
1777268947.767908,147
1777268947.7679691,160
1777268947.7703407,174
1777268947.770654,195
1777268947.7708113,213
1777268947.7709472,221
1777268947.771079,229
1777268947.7712367,229
1777268947.771431,230
1777268947.7731636,226
1777268947.7733455,218
1777268947.7734785,209
1777268947.7736201,195
1777268947.7738624,177
1777268947.7740016,154
1777268947.7758281,122
1777268947.776071,89
1777268947.7761898,67
1777268947.776305,45
1777268947.7764072,22
1777268947.7764919,0
1777268947.7766113,-16
1777268947.7767327,-41
1777268947.7785594,-74
1777268947.7787628,-108
1777268947.7789805,-162
1777268947.7791586,-169
1777268947.7793076,-195
1777268947.7812264,-215
1777268947.781436,-226
1777268947.7815988,-231
1777268947.7817464,-232
1777268947.7818997,-226
1777268947.7838793,-217
1777268947.784159,-200
1777268947.784327,-189
1777268947.784526,-165
1777268947.7846792,-129
1777268947.7848084,-88
1777268947.7867215,-59
1777268947.7869544,-31
1777268947.787084,-4
1777268947.7872481,18
1777268947.787355,38
1777268947.7874594,64
1777268947.7875633,94
1777268947.789403,124
1777268947.7897198,174
1777268947.789897,166
1777268947.7900326,186
1777268947.7901614,206
1777268947.790295,221
1777268947.7905002,227
1777268947.7922347,230
1777268947.7923443,230
1777268947.7924078,225
1777268947.7929525,221
1777268947.793386,215
1777268947.7938118,203
1777268947.794815,186
1777268947.795014,166
1777268947.7951648,138
1777268947.7953513,103
1777268947.7954774,76
1777268947.795593,51
1777268947.7957077,30
1777268947.7958095,7
1777268947.7975788,-8
1777268947.797776,-31
1777268947.7979257,-61
1777268947.7980905,-93
1777268947.798258,-136
1777268947.7984731,-159
1777268947.8003566,-181
1777268947.8005803,-207
1777268947.8007414,-224
1777268947.800952,-230
1777268947.8010972,-230
1777268947.803044,-229
1777268947.8032866,-224
1777268947.8034453,-214
1777268947.8035228,-200
1777268947.8036015,-179
1777268947.8057034,-151
1777268947.805936,-101
1777268947.806235,-74
1777268947.8064697,-46
1777268947.8066149,-17
1777268947.806733,11
1777268947.8068402,31
1777268947.8084066,57
1777268947.8085814,83
1777268947.8087227,112
1777268947.8089216,157
1777268947.809071,162
1777268947.8092053,180
1777268947.8093393,200
1777268947.8111942,216
1777268947.8114367,223
1777268947.8115072,229
1777268947.811568,229
1777268947.8116286,228
1777268947.811689,224
1777268947.813939,217
1777268947.8140604,208
1777268947.814124,191
1777268947.8141837,170
1777268947.8142836,145
1777268947.8143454,113
1777268947.8143954,82
1777268947.8166401,60
1777268947.8167384,37
1777268947.8167927,15
1777268947.8168447,-7
1777268947.8169038,-28
1777268947.8169646,-58
1777268947.8170252,-91
1777268947.819317,-133
1777268947.819438,-160
1777268947.819509,-180
1777268947.8195777,-204
1777268947.8196456,-223
1777268947.8219779,-229
1777268947.8221009,-230
1777268947.8221743,-231
1777268947.8222437,-224
1777268947.8223126,-215
1777268947.8224232,-201
1777268947.8247921,-180
1777268947.8249142,-153
1777268947.824987,-111
1777268947.8250492,-76
1777268947.8251092,-47
1777268947.8273773,-19
1777268947.8276377,15
1777268947.8277638,28
1777268947.827871,54
1777268947.8279777,81
1777268947.8281035,109
1777268947.828226,156
1777268947.828363,162
1777268947.8302495,179
1777268947.830443,199
1777268947.8306303,216
1777268947.8307726,223
1777268947.8309054,228
1777268947.8310363,228
1777268947.8330243,228
1777268947.8332286,225
1777268947.8333685,217
1777268947.833495,207
1777268947.8336744,192
1777268947.8338432,173
1777268947.8355098,149
1777268947.8355982,125
1777268947.8357036,84
1777268947.8357782,62
1777268947.8358319,40
1777268947.8358839,17
1777268947.8359349,-5
1777268947.8359962,-26
1777268947.8383472,-55
1777268947.8384528,-89
1777268947.8385258,-128
1777268947.8385952,-159
1777268947.8386655,-178
1777268947.8410115,-203
1777268947.8411462,-217
1777268947.841221,-227
1777268947.8412914,-230
1777268947.8413608,-231
1777268947.8414295,-224
1777268947.8438425,-215
1777268947.8440592,-202
1777268947.84431,-181
1777268947.8444126,-155
1777268947.844485,-114
1777268947.8465588,-77
1777268947.8467548,-48
1777268947.846893,-20
1777268947.847035,8
1777268947.847118,23
1777268947.8471708,45
1777268947.847222,72
1777268947.8472905,99
1777268947.849254,133
1777268947.8493593,162
1777268947.8494225,171
1777268947.8494837,190
1777268947.8495984,209
1777268947.8496628,222
1777268947.8519332,227
1777268947.8521748,229
1777268947.8522682,232
1777268947.8523304,227
1777268947.8523912,220
1777268947.8524523,213
1777268947.852512,200
1777268947.854701,182
1777268947.8548317,160
1777268947.8548975,132
1777268947.8549488,99
1777268947.8549993,76
1777268947.8550496,52
1777268947.8551009,29
1777268947.857413,9
1777268947.8575144,-9
1777268947.8575795,-31
1777268947.8576403,-60
1777268947.8577058,-92
1777268947.8577943,-134
1777268947.8600733,-160
1777268947.8602247,-172
1777268947.8603303,-205
1777268947.8604083,-225
1777268947.8604999,-228
1777268947.8605962,-230
1777268947.8628182,-231
1777268947.8629355,-223
1777268947.8630075,-214
1777268947.8630774,-199
1777268947.8631463,-179
1777268947.86558,-151
1777268947.865698,-108
1777268947.8657758,-74
1777268947.8658462,-46
1777268947.8659065,-17
1777268947.8659978,10
1777268947.866052,32
1777268947.8682985,56
1777268947.8685656,84
1777268947.8687203,113
1777268947.868807,158
1777268947.868873,163
1777268947.8689384,180
1777268947.8709803,200
1777268947.87111,220
1777268947.871179,224
1777268947.8712478,231
1777268947.871316,230
1777268947.8713748,228
1777268947.8714414,225
1777268947.8738022,217
1777268947.873918,207
1777268947.8739805,191
1777268947.8740413,170
1777268947.8741024,147
1777268947.8741639,114
1777268947.8763635,83
1777268947.8764951,69
1777268947.8765512,38
1777268947.8766441,15
1777268947.8766975,-8
1777268947.876758,-29
1777268947.876851,-58
1777268947.8769093,-90
1777268947.8791628,-131
1777268947.8793037,-160
1777268947.8794024,-180
1777268947.879479,-204
1777268947.8795996,-224
1777268947.8819003,-228
1777268947.8820226,-230
1777268947.882095,-231
1777268947.882165,-224
1777268947.8822334,-215
1777268947.8845885,-200
1777268947.8849275,-180
1777268947.8851736,-153
1777268947.8853364,-111
1777268947.885467,-77
1777268947.8856003,-47
1777268947.887313,-19
1777268947.8874965,9
1777268947.8875585,24
1777268947.8876128,47
1777268947.8876665,75
1777268947.8877358,102
1777268947.8878582,147
1777268947.890024,160
1777268947.890192,185
1777268947.8902566,195
1777268947.8903193,212
1777268947.8903804,221
1777268947.8904395,228
1777268947.8905072,228
1777268947.8927076,230
1777268947.8928127,226
1777268947.8928897,218
1777268947.8929539,209
1777268947.8930209,195
1777268947.8930893,177
1777268947.8954918,154
1777268947.8956063,123
1777268947.895669,90
1777268947.8957202,68
1777268947.8957703,44
1777268947.8958638,21
1777268947.8959076,1
1777268947.89597,-15
1777268947.898172,-40
1777268947.8982697,-74
1777268947.898388,-109
1777268947.8984957,-161
1777268947.8985777,-169
1777268947.900872,-196
1777268947.9011073,-207
1777268947.9011862,-226
1777268947.9012635,-231
1777268947.9013324,-232
1777268947.9014015,-228
1777268947.9036367,-219
1777268947.9037285,-207
1777268947.9038014,-189
1777268947.9038773,-165
1777268947.9039454,-129
1777268947.906307,-88
1777268947.906543,-59
1777268947.9066374,-32
1777268947.9066956,-4
1777268947.9067507,18
1777268947.906841,38
1777268947.9069018,65
1777268947.9069555,93
1777268947.9090755,125
1777268947.9091823,164
1777268947.9092762,166
1777268947.9093487,185
1777268947.9094102,204
1777268947.909472,221
1777268947.9118311,226
1777268947.9119287,229
1777268947.9119923,230
1777268947.9120548,224
1777268947.912115,220
1777268947.9121752,215
1777268947.9144254,204
